Date,Day_Number,Day,Month,Short_Month,Calendar_Month_Number,Calendar_Month_Label,Calendar_Year,Calendar_Year_Label,Fiscal_Month_Number,Fiscal_Month_Label,Fiscal_Year,Fiscal_Year_Label,ISO_Week_Number
2002-11-08T00:00:00.000Z,8,8,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,45
2002-11-09T00:00:00.000Z,9,9,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,45
2002-12-01T00:00:00.000Z,1,1,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,48
2002-12-02T00:00:00.000Z,2,2,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-03T00:00:00.000Z,3,3,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-04T00:00:00.000Z,4,4,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-05T00:00:00.000Z,5,5,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-06T00:00:00.000Z,6,6,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-07T00:00:00.000Z,7,7,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-08T00:00:00.000Z,8,8,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,49
2002-12-09T00:00:00.000Z,9,9,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,50
2004-01-21T00:00:00.000Z,21,21,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,4
2004-01-22T00:00:00.000Z,22,22,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,4
2004-01-23T00:00:00.000Z,23,23,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,4
2004-01-24T00:00:00.000Z,24,24,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,4
2004-01-25T00:00:00.000Z,25,25,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,4
2004-01-26T00:00:00.000Z,26,26,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,5
2004-01-27T00:00:00.000Z,27,27,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,5
2004-01-28T00:00:00.000Z,28,28,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,5
2004-01-29T00:00:00.000Z,29,29,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,5
2004-01-30T00:00:00.000Z,30,30,January,Jan,1,CY2004-Jan,2004,CY2004,3,FY2004-Jan,2004,FY2004,5
2004-02-21T00:00:00.000Z,21,21,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,8
2004-02-22T00:00:00.000Z,22,22,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,8
2004-02-23T00:00:00.000Z,23,23,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-02-24T00:00:00.000Z,24,24,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-02-25T00:00:00.000Z,25,25,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-02-26T00:00:00.000Z,26,26,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-02-27T00:00:00.000Z,27,27,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-02-28T00:00:00.000Z,28,28,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-02-29T00:00:00.000Z,29,29,February,Feb,2,CY2004-Feb,2004,CY2004,4,FY2004-Feb,2004,FY2004,9
2004-03-21T00:00:00.000Z,21,21,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,12
2004-03-22T00:00:00.000Z,22,22,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-23T00:00:00.000Z,23,23,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-24T00:00:00.000Z,24,24,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-25T00:00:00.000Z,25,25,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-26T00:00:00.000Z,26,26,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-27T00:00:00.000Z,27,27,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-28T00:00:00.000Z,28,28,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,13
2004-03-29T00:00:00.000Z,29,29,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,14
2004-03-30T00:00:00.000Z,30,30,March,Mar,3,CY2004-Mar,2004,CY2004,5,FY2004-Mar,2004,FY2004,14
2004-04-21T00:00:00.000Z,21,21,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,17
2004-04-22T00:00:00.000Z,22,22,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,17
2004-04-23T00:00:00.000Z,23,23,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,17
2004-04-24T00:00:00.000Z,24,24,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,17
2004-04-25T00:00:00.000Z,25,25,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,17
2004-04-26T00:00:00.000Z,26,26,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,18
2004-04-27T00:00:00.000Z,27,27,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,18
2004-04-28T00:00:00.000Z,28,28,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,18
2004-04-29T00:00:00.000Z,29,29,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,18
2004-04-30T00:00:00.000Z,30,30,April,Apr,4,CY2004-Apr,2004,CY2004,6,FY2004-Apr,2004,FY2004,18
2004-05-21T00:00:00.000Z,21,21,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,21
2004-05-22T00:00:00.000Z,22,22,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,21
2004-05-23T00:00:00.000Z,23,23,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,21
2004-05-24T00:00:00.000Z,24,24,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-05-25T00:00:00.000Z,25,25,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-05-26T00:00:00.000Z,26,26,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-05-27T00:00:00.000Z,27,27,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-05-28T00:00:00.000Z,28,28,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-05-29T00:00:00.000Z,29,29,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-05-30T00:00:00.000Z,30,30,May,May,5,CY2004-May,2004,CY2004,7,FY2004-May,2004,FY2004,22
2004-06-21T00:00:00.000Z,21,21,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-22T00:00:00.000Z,22,22,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-23T00:00:00.000Z,23,23,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-24T00:00:00.000Z,24,24,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-25T00:00:00.000Z,25,25,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-26T00:00:00.000Z,26,26,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-27T00:00:00.000Z,27,27,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,26
2004-06-28T00:00:00.000Z,28,28,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,27
2004-06-29T00:00:00.000Z,29,29,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,27
2004-06-30T00:00:00.000Z,30,30,June,Jun,6,CY2004-Jun,2004,CY2004,8,FY2004-Jun,2004,FY2004,27
2004-07-21T00:00:00.000Z,21,21,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,30
2004-07-22T00:00:00.000Z,22,22,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,30
2004-07-23T00:00:00.000Z,23,23,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,30
2004-07-24T00:00:00.000Z,24,24,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,30
2004-07-25T00:00:00.000Z,25,25,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,30
2004-07-26T00:00:00.000Z,26,26,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,31
2004-07-27T00:00:00.000Z,27,27,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,31
2004-07-28T00:00:00.000Z,28,28,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,31
2004-07-29T00:00:00.000Z,29,29,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,31
2004-07-30T00:00:00.000Z,30,30,July,Jul,7,CY2004-Jul,2004,CY2004,9,FY2004-Jul,2004,FY2004,31
2004-08-21T00:00:00.000Z,21,21,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,34
2004-08-22T00:00:00.000Z,22,22,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,34
2004-08-23T00:00:00.000Z,23,23,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-08-24T00:00:00.000Z,24,24,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-08-25T00:00:00.000Z,25,25,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-08-26T00:00:00.000Z,26,26,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-08-27T00:00:00.000Z,27,27,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-08-28T00:00:00.000Z,28,28,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-08-29T00:00:00.000Z,29,29,August,Aug,8,CY2004-Aug,2004,CY2004,10,FY2004-Aug,2004,FY2004,35
2004-09-20T00:00:00.000Z,20,20,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-21T00:00:00.000Z,21,21,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-22T00:00:00.000Z,22,22,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-23T00:00:00.000Z,23,23,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-24T00:00:00.000Z,24,24,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-25T00:00:00.000Z,25,25,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-26T00:00:00.000Z,26,26,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,39
2004-09-27T00:00:00.000Z,27,27,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,40
2004-09-28T00:00:00.000Z,28,28,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,40
2004-09-29T00:00:00.000Z,29,29,September,Sep,9,CY2004-Sep,2004,CY2004,11,FY2004-Sep,2004,FY2004,40
2004-10-20T00:00:00.000Z,20,20,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,43
2004-10-21T00:00:00.000Z,21,21,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,43
2004-10-22T00:00:00.000Z,22,22,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,43
2004-10-23T00:00:00.000Z,23,23,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,43
2004-10-24T00:00:00.000Z,24,24,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,43
2004-10-25T00:00:00.000Z,25,25,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,44
2004-10-26T00:00:00.000Z,26,26,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,44
2004-10-27T00:00:00.000Z,27,27,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,44
2004-10-28T00:00:00.000Z,28,28,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,44
2004-10-29T00:00:00.000Z,29,29,October,Oct,10,CY2004-Oct,2004,CY2004,12,FY2004-Oct,2004,FY2004,44
2004-11-20T00:00:00.000Z,20,20,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
2004-11-21T00:00:00.000Z,21,21,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
2004-11-22T00:00:00.000Z,22,22,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-23T00:00:00.000Z,23,23,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-24T00:00:00.000Z,24,24,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-25T00:00:00.000Z,25,25,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-26T00:00:00.000Z,26,26,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-27T00:00:00.000Z,27,27,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-28T00:00:00.000Z,28,28,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
2004-11-29T00:00:00.000Z,29,29,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,49
2004-12-20T00:00:00.000Z,20,20,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-21T00:00:00.000Z,21,21,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-22T00:00:00.000Z,22,22,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-23T00:00:00.000Z,23,23,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-24T00:00:00.000Z,24,24,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-25T00:00:00.000Z,25,25,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-26T00:00:00.000Z,26,26,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
2004-12-27T00:00:00.000Z,27,27,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
2004-12-28T00:00:00.000Z,28,28,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
2004-12-29T00:00:00.000Z,29,29,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
2006-01-31T00:00:00.000Z,31,31,January,Jan,1,CY2006-Jan,2006,CY2006,3,FY2006-Jan,2006,FY2006,5
2006-03-31T00:00:00.000Z,31,31,March,Mar,3,CY2006-Mar,2006,CY2006,5,FY2006-Mar,2006,FY2006,13
2006-05-31T00:00:00.000Z,31,31,May,May,5,CY2006-May,2006,CY2006,7,FY2006-May,2006,FY2006,22
2006-07-31T00:00:00.000Z,31,31,July,Jul,7,CY2006-Jul,2006,CY2006,9,FY2006-Jul,2006,FY2006,31
2006-08-31T00:00:00.000Z,31,31,August,Aug,8,CY2006-Aug,2006,CY2006,10,FY2006-Aug,2006,FY2006,35
2006-09-30T00:00:00.000Z,30,30,September,Sep,9,CY2006-Sep,2006,CY2006,11,FY2006-Sep,2006,FY2006,39
2006-10-30T00:00:00.000Z,30,30,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,44
2006-10-31T00:00:00.000Z,31,31,October,Oct,10,CY2006-Oct,2006,CY2006,12,FY2006-Oct,2006,FY2006,44
2006-11-30T00:00:00.000Z,30,30,November,Nov,11,CY2006-Nov,2006,CY2006,1,FY2007-Nov,2007,FY2007,48
2006-12-30T00:00:00.000Z,30,30,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,52
2006-12-31T00:00:00.000Z,31,31,December,Dec,12,CY2006-Dec,2006,CY2006,2,FY2007-Dec,2007,FY2007,52
2010-01-31T00:00:00.000Z,31,31,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,4
2010-03-31T00:00:00.000Z,31,31,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,13
2010-05-31T00:00:00.000Z,31,31,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,22
2010-07-31T00:00:00.000Z,31,31,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,30
2010-08-31T00:00:00.000Z,31,31,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,35
2010-09-30T00:00:00.000Z,30,30,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,39
2010-10-30T00:00:00.000Z,30,30,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
2010-10-31T00:00:00.000Z,31,31,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
2010-11-30T00:00:00.000Z,30,30,November,Nov,11,CY2010-Nov,2010,CY2010,1,FY2011-Nov,2011,FY2011,48
2010-12-30T00:00:00.000Z,30,30,December,Dec,12,CY2010-Dec,2010,CY2010,2,FY2011-Dec,2011,FY2011,52
2010-12-31T00:00:00.000Z,31,31,December,Dec,12,CY2010-Dec,2010,CY2010,2,FY2011-Dec,2011,FY2011,52
2000-01-31T00:00:00.000Z,31,31,January,Jan,1,CY2000-Jan,2000,CY2000,3,FY2000-Jan,2000,FY2000,5
2000-03-31T00:00:00.000Z,31,31,March,Mar,3,CY2000-Mar,2000,CY2000,5,FY2000-Mar,2000,FY2000,13
2000-05-31T00:00:00.000Z,31,31,May,May,5,CY2000-May,2000,CY2000,7,FY2000-May,2000,FY2000,22
2000-07-31T00:00:00.000Z,31,31,July,Jul,7,CY2000-Jul,2000,CY2000,9,FY2000-Jul,2000,FY2000,31
2000-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2000-Aug,2000,CY2000,10,FY2000-Aug,2000,FY2000,35
2000-08-31T00:00:00.000Z,31,31,August,Aug,8,CY2000-Aug,2000,CY2000,10,FY2000-Aug,2000,FY2000,35
2000-09-30T00:00:00.000Z,30,30,September,Sep,9,CY2000-Sep,2000,CY2000,11,FY2000-Sep,2000,FY2000,39
2000-10-30T00:00:00.000Z,30,30,October,Oct,10,CY2000-Oct,2000,CY2000,12,FY2000-Oct,2000,FY2000,44
2000-10-31T00:00:00.000Z,31,31,October,Oct,10,CY2000-Oct,2000,CY2000,12,FY2000-Oct,2000,FY2000,44
2000-11-30T00:00:00.000Z,30,30,November,Nov,11,CY2000-Nov,2000,CY2000,1,FY2001-Nov,2001,FY2001,48
2000-12-30T00:00:00.000Z,30,30,December,Dec,12,CY2000-Dec,2000,CY2000,2,FY2001-Dec,2001,FY2001,52
2000-12-31T00:00:00.000Z,31,31,December,Dec,12,CY2000-Dec,2000,CY2000,2,FY2001-Dec,2001,FY2001,52
2013-01-21T00:00:00.000Z,21,21,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-22T00:00:00.000Z,22,22,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-23T00:00:00.000Z,23,23,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-24T00:00:00.000Z,24,24,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-25T00:00:00.000Z,25,25,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-26T00:00:00.000Z,26,26,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-27T00:00:00.000Z,27,27,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,4
2013-01-28T00:00:00.000Z,28,28,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,5
2013-01-29T00:00:00.000Z,29,29,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,5
2013-01-30T00:00:00.000Z,30,30,January,Jan,1,CY2013-Jan,2013,CY2013,3,FY2013-Jan,2013,FY2013,5
2013-02-21T00:00:00.000Z,21,21,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,8
2013-02-22T00:00:00.000Z,22,22,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,8
2013-02-23T00:00:00.000Z,23,23,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,8
2013-02-24T00:00:00.000Z,24,24,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,8
2013-02-25T00:00:00.000Z,25,25,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,9
2013-02-26T00:00:00.000Z,26,26,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,9
2013-02-27T00:00:00.000Z,27,27,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,9
2013-02-28T00:00:00.000Z,28,28,February,Feb,2,CY2013-Feb,2013,CY2013,4,FY2013-Feb,2013,FY2013,9
2013-03-21T00:00:00.000Z,21,21,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,12
2013-03-22T00:00:00.000Z,22,22,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,12
2013-03-23T00:00:00.000Z,23,23,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,12
2013-03-24T00:00:00.000Z,24,24,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,12
2013-03-25T00:00:00.000Z,25,25,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,13
2013-03-26T00:00:00.000Z,26,26,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,13
2013-03-27T00:00:00.000Z,27,27,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,13
2013-03-28T00:00:00.000Z,28,28,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,13
2013-03-29T00:00:00.000Z,29,29,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,13
2013-03-30T00:00:00.000Z,30,30,March,Mar,3,CY2013-Mar,2013,CY2013,5,FY2013-Mar,2013,FY2013,13
2013-04-21T00:00:00.000Z,21,21,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,16
2013-04-22T00:00:00.000Z,22,22,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-23T00:00:00.000Z,23,23,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-24T00:00:00.000Z,24,24,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-25T00:00:00.000Z,25,25,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-26T00:00:00.000Z,26,26,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-27T00:00:00.000Z,27,27,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-28T00:00:00.000Z,28,28,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,17
2013-04-29T00:00:00.000Z,29,29,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,18
2013-04-30T00:00:00.000Z,30,30,April,Apr,4,CY2013-Apr,2013,CY2013,6,FY2013-Apr,2013,FY2013,18
2013-05-21T00:00:00.000Z,21,21,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,21
2013-05-22T00:00:00.000Z,22,22,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,21
2013-05-23T00:00:00.000Z,23,23,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,21
2013-05-24T00:00:00.000Z,24,24,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,21
2013-05-25T00:00:00.000Z,25,25,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,21
2013-05-26T00:00:00.000Z,26,26,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,21
2013-05-27T00:00:00.000Z,27,27,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,22
2013-05-28T00:00:00.000Z,28,28,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,22
